transaction_id,user_id,transaction_date,transaction_year,transaction_month,merchant,category,amount,is_debit,status,state,account_type,acquisition_channel,risk_segment
T005920,U0301,2024-10-12,2024,2024-10,lyft,travel,462.05,1,completed,ma,checking,paid_search,low_risk
T005921,U0411,2024-03-26,2024,2024-03,mcdonalds,food & dining,480.19,1,completed,ma,savings,paid_search,low_risk
T005922,U0091,2024-07-03,2024,2024-07,venmo,transfer,839.44,1,completed,ma,savings,paid_social,medium_risk
T005923,U0037,2024-04-12,2024,2024-04,zocdoc,healthcare,436.36,1,completed,wa,premium,influencer,low_risk
T005924,U0213,2023-04-18,2023,2023-04,netflix,entertainment,66.77,1,completed,tx,savings,referral,medium_risk
T005925,U0401,2024-07-11,2024,2024-07,doordash,food & dining,424.02,1,completed,ny,premium,referral,medium_risk
T005926,U0265,2023-02-18,2023,2023-02,bank transfer,transfer,1814.22,1,completed,ga,savings,paid_search,low_risk
T005927,U0283,2023-12-22,2023,2023-12,con edison,utilities,312.05,1,completed,az,checking,paid_search,medium_risk
T005928,U0080,2023-08-26,2023,2023-08,freelance payment,income,3475.48,0,completed,il,checking,paid_social,medium_risk
T005929,U0398,2024-06-19,2024,2024-06,cvs pharmacy,healthcare,465.19,1,completed,ny,checking,paid_social,low_risk
T005930,U0004,2023-05-23,2023,2023-05,uber,travel,39.86,1,completed,az,checking,influencer,medium_risk
T005931,U0459,2024-08-21,2024,2024-08,freelance payment,income,1290.53,0,pending,il,premium,paid_search,high_risk
T005932,U0353,2024-08-26,2024,2024-08,one medical,healthcare,461.33,1,completed,az,premium,paid_search,medium_risk
T005933,U0052,2024-07-03,2024,2024-07,walgreens,healthcare,251.75,1,completed,ca,checking,referral,low_risk
T005934,U0158,2023-02-06,2023,2023-02,one medical,healthcare,165.51,1,completed,fl,checking,referral,medium_risk
T005935,U0166,2024-11-21,2024,2024-11,target,shopping,85.45,1,completed,wa,savings,organic,low_risk
T005936,U0083,2023-06-21,2023,2023-06,venmo,transfer,435.02,1,completed,tx,checking,paid_search,low_risk
T005937,U0211,2024-03-18,2024,2024-03,mcdonalds,food & dining,472.43,1,completed,tx,premium,influencer,medium_risk
T005938,U0066,2024-03-29,2024,2024-03,walgreens,healthcare,464.87,1,completed,ca,savings,influencer,medium_risk
T005939,U0469,2024-03-13,2024,2024-03,employer direct deposit,income,7613.19,0,completed,wa,checking,organic,medium_risk
T005940,U0372,2024-04-27,2024,2024-04,at&t,utilities,73.72,1,completed,il,checking,paid_search,medium_risk
T005941,U0479,2023-09-07,2023,2023-09,employer direct deposit,income,2046.8,0,completed,wa,savings,influencer,medium_risk
T005942,U0190,2024-07-28,2024,2024-07,cash app,transfer,468.46,1,completed,tx,savings,paid_search,low_risk
T005943,U0197,2024-02-21,2024,2024-02,amazon,shopping,92.63,1,completed,az,checking,referral,medium_risk
T005944,U0430,2024-10-15,2024,2024-10,steam,entertainment,317.38,1,completed,fl,premium,influencer,medium_risk
T005945,U0101,2023-09-06,2023,2023-09,national grid,utilities,172.38,1,completed,az,premium,paid_social,medium_risk
T005946,U0445,2024-04-08,2024,2024-04,spotify,entertainment,250.85,1,completed,fl,premium,paid_social,medium_risk
T005947,U0170,2023-09-18,2023,2023-09,starbucks,food & dining,166.63,1,completed,az,premium,referral,low_risk
T005948,U0429,2024-04-26,2024,2024-04,t-mobile,utilities,110.73,1,pending,il,savings,influencer,low_risk
T005949,U0056,2024-10-13,2024,2024-10,paypal,transfer,1345.0,1,completed,tx,checking,paid_social,low_risk
T005950,U0159,2023-01-24,2023,2023-01,national grid,utilities,157.46,1,completed,tx,checking,referral,medium_risk
T005951,U0365,2023-06-06,2023,2023-06,cvs pharmacy,healthcare,166.87,1,completed,co,premium,paid_search,low_risk
T005952,U0489,2024-09-10,2024,2024-09,venmo transfer,income,6085.12,0,completed,ca,premium,paid_search,low_risk
T005954,U0052,2023-04-17,2023,2023-04,chipotle,food & dining,53.79,1,completed,ca,checking,referral,low_risk
T005955,U0225,2024-08-20,2024,2024-08,walmart,shopping,211.82,1,completed,wa,premium,influencer,medium_risk
T005956,U0114,2024-10-22,2024,2024-10,one medical,healthcare,231.2,1,completed,co,savings,referral,low_risk
T005957,U0222,2024-09-15,2024,2024-09,national grid,utilities,7.06,1,pending,az,premium,referral,medium_risk
T005958,U0116,2024-11-18,2024,2024-11,cigna,healthcare,463.86,1,completed,wa,checking,paid_social,medium_risk
T005959,U0456,2023-08-22,2023,2023-08,freelance payment,income,2450.6,0,completed,wa,checking,organic,low_risk
T005960,U0376,2023-10-18,2023,2023-10,target,shopping,273.09,1,completed,co,premium,paid_search,medium_risk
T005961,U0159,2023-01-30,2023,2023-01,cash app,transfer,40.92,1,completed,tx,checking,referral,medium_risk
T005962,U0028,2024-11-24,2024,2024-11,airbnb,travel,308.25,1,pending,il,checking,paid_social,medium_risk
T005963,U0327,2024-03-07,2024,2024-03,walgreens,healthcare,138.74,1,completed,tx,savings,paid_social,medium_risk
T005964,U0420,2024-08-31,2024,2024-08,uber eats,food & dining,162.87,1,completed,co,checking,organic,medium_risk
T005965,U0291,2023-08-19,2023,2023-08,delta airlines,travel,430.01,1,completed,tx,premium,organic,low_risk
T005966,U0086,2023-09-05,2023,2023-09,starbucks,food & dining,361.23,1,completed,fl,savings,paid_social,low_risk
T005967,U0460,2023-05-28,2023,2023-05,nike,shopping,273.06,1,completed,ca,premium,referral,low_risk
T005968,U0124,2024-10-01,2024,2024-10,venmo transfer,income,1373.39,0,completed,co,checking,paid_search,medium_risk
T005969,U0110,2024-07-07,2024,2024-07,amazon,shopping,337.48,1,pending,ga,savings,organic,medium_risk
T005970,U0276,2023-07-31,2023,2023-07,at&t,utilities,229.6,1,completed,ny,savings,organic,low_risk
T005971,U0238,2024-02-18,2024,2024-02,steam,entertainment,230.28,1,completed,co,savings,paid_social,medium_risk
T005972,U0214,2023-06-19,2023,2023-06,cash app,transfer,1032.76,1,completed,il,premium,paid_search,medium_risk
T005973,U0483,2024-01-10,2024,2024-01,national grid,utilities,304.86,1,completed,ga,savings,influencer,medium_risk
T005974,U0038,2024-12-14,2024,2024-12,national grid,utilities,458.43,1,completed,ga,premium,referral,low_risk
T005975,U0384,2024-05-21,2024,2024-05,zocdoc,healthcare,171.63,1,completed,co,checking,influencer,low_risk
T005976,U0440,2023-01-27,2023,2023-01,con edison,utilities,445.73,1,completed,co,checking,influencer,medium_risk
T005977,U0376,2023-05-18,2023,2023-05,amc theatres,entertainment,282.45,1,completed,co,premium,paid_search,medium_risk
T005978,U0172,2023-11-04,2023,2023-11,venmo,transfer,1037.61,1,completed,wa,premium,influencer,low_risk
T005979,U0500,2024-07-26,2024,2024-07,cvs pharmacy,healthcare,113.68,1,completed,ny,checking,paid_search,medium_risk
T005980,U0262,2023-05-15,2023,2023-05,uber,travel,370.06,1,completed,tx,premium,paid_search,low_risk
T005981,U0193,2023-03-05,2023,2023-03,at&t,utilities,471.32,1,completed,ga,checking,influencer,medium_risk
T005982,U0016,2024-02-08,2024,2024-02,delta airlines,travel,325.76,1,completed,tx,savings,paid_search,low_risk
T005983,U0351,2024-10-06,2024,2024-10,apple store,shopping,355.46,1,completed,co,savings,influencer,low_risk
T005984,U0162,2023-10-30,2023,2023-10,national grid,utilities,355.85,1,completed,ca,premium,influencer,low_risk
T005985,U0410,2023-02-11,2023,2023-02,mcdonalds,food & dining,395.17,1,completed,ga,savings,paid_social,medium_risk
T005986,U0139,2024-09-29,2024,2024-09,cash app,transfer,1765.78,1,completed,ny,premium,referral,medium_risk
T005987,U0081,2024-07-14,2024,2024-07,uber eats,food & dining,72.47,1,pending,ny,savings,influencer,low_risk
T005988,U0339,2024-11-30,2024,2024-11,steam,entertainment,429.41,1,completed,fl,premium,referral,medium_risk
T005989,U0265,2023-10-19,2023,2023-10,target,shopping,439.27,1,completed,ga,savings,paid_search,low_risk
T005990,U0253,2023-07-25,2023,2023-07,marriott,travel,499.34,1,completed,il,premium,paid_social,low_risk
T005991,U0410,2024-08-12,2024,2024-08,cvs pharmacy,healthcare,126.76,1,completed,ga,savings,paid_social,medium_risk
T005992,U0052,2023-02-09,2023,2023-02,apple store,shopping,182.13,1,completed,ca,checking,referral,low_risk
T005993,U0022,2024-05-04,2024,2024-05,uber,travel,286.69,1,completed,ma,premium,paid_search,medium_risk
T005994,U0012,2023-10-17,2023,2023-10,starbucks,food & dining,462.69,1,completed,fl,savings,organic,high_risk
T005995,U0304,2023-05-20,2023,2023-05,cvs pharmacy,healthcare,400.64,1,completed,tx,premium,paid_search,medium_risk
T005996,U0444,2023-11-06,2023,2023-11,uber,travel,204.5,1,completed,co,premium,organic,medium_risk
T005997,U0463,2023-07-28,2023,2023-07,amazon,shopping,400.36,1,completed,az,checking,influencer,low_risk
T005998,U0348,2024-05-29,2024,2024-05,steam,entertainment,355.61,1,completed,ma,checking,paid_social,medium_risk
T005999,U0024,2024-09-07,2024,2024-09,spotify,entertainment,384.03,1,completed,tx,premium,referral,medium_risk
T006000,U0070,2024-03-13,2024,2024-03,lyft,travel,274.34,1,completed,ga,checking,influencer,low_risk
T006001,U0156,2023-10-25,2023,2023-10,paypal,transfer,1642.39,1,completed,ga,savings,paid_search,medium_risk
T006002,U0436,2023-01-27,2023,2023-01,target,shopping,387.09,1,completed,co,checking,paid_social,high_risk
T006003,U0083,2023-03-27,2023,2023-03,espn+,entertainment,496.98,1,completed,tx,checking,paid_search,low_risk
T006004,U0182,2023-11-09,2023,2023-11,cigna,healthcare,281.12,1,completed,wa,premium,paid_search,medium_risk
T006005,U0370,2024-07-12,2024,2024-07,uber eats,food & dining,323.07,1,completed,il,savings,organic,low_risk
T006006,U0217,2024-02-27,2024,2024-02,venmo transfer,income,3114.13,0,completed,wa,checking,organic,low_risk
T006007,U0055,2024-08-09,2024,2024-08,netflix,entertainment,55.63,1,completed,wa,savings,influencer,medium_risk
T006008,U0070,2023-06-07,2023,2023-06,uber eats,food & dining,36.91,1,completed,ga,checking,influencer,low_risk
T006009,U0320,2024-07-29,2024,2024-07,national grid,utilities,364.08,1,completed,ga,checking,organic,low_risk
T006010,U0241,2023-06-05,2023,2023-06,nike,shopping,118.29,1,completed,ca,savings,influencer,medium_risk
T006012,U0302,2023-03-29,2023,2023-03,nike,shopping,7.65,1,completed,az,savings,influencer,low_risk
T006013,U0288,2023-04-28,2023,2023-04,apple store,shopping,444.15,1,completed,ca,checking,influencer,medium_risk
T006014,U0130,2023-02-06,2023,2023-02,zelle,transfer,655.7,1,completed,wa,savings,paid_social,medium_risk
T006015,U0084,2023-07-30,2023,2023-07,target,shopping,391.3,1,completed,ma,premium,referral,medium_risk
T006016,U0418,2023-09-27,2023,2023-09,steam,entertainment,297.03,1,completed,il,premium,paid_social,medium_risk
T006017,U0221,2023-09-20,2023,2023-09,venmo,transfer,1790.84,1,completed,tx,checking,referral,medium_risk
T006018,U0210,2023-03-01,2023,2023-03,freelance payment,income,6784.63,0,completed,ma,premium,referral,medium_risk
T006019,U0223,2024-01-02,2024,2024-01,at&t,utilities,354.33,1,completed,tx,checking,paid_search,low_risk
T006020,U0333,2023-03-19,2023,2023-03,airbnb,travel,413.1,1,completed,fl,checking,referral,low_risk
T006021,U0298,2024-02-08,2024,2024-02,netflix,entertainment,15.0,1,completed,il,checking,organic,low_risk
T006024,U0317,2024-08-10,2024,2024-08,mcdonalds,food & dining,306.8,1,completed,ny,premium,organic,low_risk
T006025,U0272,2024-03-10,2024,2024-03,netflix,entertainment,200.67,1,completed,ga,premium,referral,medium_risk
T006026,U0463,2024-08-31,2024,2024-08,chipotle,food & dining,304.55,1,completed,az,checking,influencer,low_risk
T006027,U0133,2024-12-03,2024,2024-12,freelance payment,income,5232.17,0,completed,ca,checking,referral,medium_risk
T006028,U0449,2023-08-12,2023,2023-08,airbnb,travel,345.63,1,completed,wa,premium,paid_social,low_risk
T006029,U0299,2024-11-28,2024,2024-11,venmo,transfer,650.19,1,completed,tx,checking,paid_search,medium_risk
T006030,U0331,2024-05-22,2024,2024-05,uber eats,food & dining,433.59,1,completed,ma,premium,paid_social,medium_risk
T006031,U0170,2024-03-06,2024,2024-03,uber eats,food & dining,100.55,1,completed,az,premium,referral,low_risk
T006032,U0245,2023-02-01,2023,2023-02,walgreens,healthcare,399.94,1,completed,co,premium,paid_social,medium_risk
T006033,U0187,2023-10-20,2023,2023-10,zelle,transfer,1765.74,1,completed,co,premium,paid_search,low_risk
T006034,U0114,2024-10-28,2024,2024-10,espn+,entertainment,87.21,1,completed,co,savings,referral,low_risk
T006035,U0257,2024-05-19,2024,2024-05,uber eats,food & dining,94.88,1,completed,fl,premium,referral,medium_risk
T006036,U0293,2024-12-10,2024,2024-12,t-mobile,utilities,72.4,1,completed,ma,savings,referral,low_risk
T006037,U0011,2023-12-31,2023,2023-12,con edison,utilities,159.55,1,completed,il,premium,referral,medium_risk
T006038,U0369,2023-04-28,2023,2023-04,espn+,entertainment,447.29,1,pending,fl,savings,paid_social,medium_risk
T006039,U0101,2023-11-15,2023,2023-11,mcdonalds,food & dining,260.65,1,completed,az,premium,paid_social,medium_risk
T006040,U0179,2024-05-22,2024,2024-05,amc theatres,entertainment,272.25,1,pending,fl,premium,referral,low_risk
T006041,U0433,2024-02-10,2024,2024-02,paypal,transfer,1758.51,1,completed,tx,savings,influencer,medium_risk
T006042,U0275,2023-09-04,2023,2023-09,spotify,entertainment,266.88,1,completed,tx,premium,paid_search,low_risk
T006043,U0027,2023-09-19,2023,2023-09,amc theatres,entertainment,220.61,1,completed,ny,premium,influencer,medium_risk
T006044,U0038,2023-10-08,2023,2023-10,freelance payment,income,4620.82,0,completed,ga,premium,referral,low_risk
T006045,U0249,2024-02-07,2024,2024-02,cvs pharmacy,healthcare,116.98,1,completed,ga,savings,influencer,medium_risk
T006046,U0122,2024-02-14,2024,2024-02,delta airlines,travel,115.54,1,completed,wa,savings,paid_search,medium_risk
T006047,U0111,2024-08-11,2024,2024-08,at&t,utilities,222.25,1,completed,co,checking,paid_search,medium_risk
T006048,U0058,2024-01-02,2024,2024-01,walmart,shopping,257.67,1,completed,ca,checking,influencer,low_risk
T006049,U0244,2023-10-03,2023,2023-10,amazon,shopping,128.02,1,completed,ga,savings,influencer,medium_risk
T006050,U0106,2024-07-11,2024,2024-07,paypal,transfer,243.22,1,completed,az,checking,paid_search,low_risk
T006051,U0284,2023-03-12,2023,2023-03,amc theatres,entertainment,38.2,1,completed,az,premium,influencer,low_risk
T006052,U0473,2023-11-11,2023,2023-11,amazon,shopping,194.58,1,completed,ny,checking,referral,medium_risk
T006053,U0172,2023-03-19,2023,2023-03,amc theatres,entertainment,46.48,1,completed,wa,premium,influencer,low_risk
T006054,U0125,2023-01-23,2023,2023-01,venmo transfer,income,6478.86,0,completed,ma,premium,referral,medium_risk
T006055,U0035,2023-12-26,2023,2023-12,one medical,healthcare,455.06,1,completed,ny,premium,paid_search,low_risk
T006056,U0018,2023-09-10,2023,2023-09,venmo transfer,income,3658.42,0,completed,fl,checking,paid_social,medium_risk
T006057,U0350,2024-04-07,2024,2024-04,amc theatres,entertainment,46.57,1,completed,ca,savings,paid_search,low_risk
T006058,U0338,2023-10-25,2023,2023-10,mcdonalds,food & dining,438.89,1,completed,fl,savings,influencer,medium_risk
T006059,U0433,2023-12-13,2023,2023-12,con edison,utilities,424.1,1,completed,tx,savings,influencer,medium_risk
T006061,U0337,2024-09-07,2024,2024-09,amazon,shopping,477.73,1,completed,az,checking,paid_search,medium_risk
T006062,U0078,2024-05-23,2024,2024-05,airbnb,travel,388.17,1,pending,tx,premium,organic,medium_risk
T006063,U0104,2024-04-27,2024,2024-04,venmo transfer,income,7349.68,0,completed,il,checking,referral,medium_risk
T006064,U0373,2023-08-01,2023,2023-08,nike,shopping,196.51,1,completed,ga,savings,organic,medium_risk
T006065,U0253,2024-08-17,2024,2024-08,comcast,utilities,163.77,1,completed,il,premium,paid_social,low_risk
T006066,U0384,2024-08-22,2024,2024-08,venmo,transfer,403.48,1,completed,co,checking,influencer,low_risk
T006067,U0422,2024-11-30,2024,2024-11,nike,shopping,459.52,1,completed,ca,savings,paid_search,low_risk
T006068,U0054,2023-07-13,2023,2023-07,amazon,shopping,207.11,1,completed,ma,checking,paid_search,low_risk
T006069,U0050,2023-09-04,2023,2023-09,cvs pharmacy,healthcare,139.0,1,completed,ma,checking,paid_social,medium_risk
T006070,U0157,2023-10-06,2023,2023-10,cigna,healthcare,96.03,1,completed,il,savings,paid_search,medium_risk
T006071,U0298,2023-02-04,2023,2023-02,cash app,transfer,50.88,1,completed,il,checking,organic,low_risk
T006072,U0481,2023-12-05,2023,2023-12,bank transfer,transfer,1430.81,1,completed,il,savings,influencer,medium_risk
T006073,U0354,2023-07-05,2023,2023-07,walmart,shopping,297.77,1,completed,fl,savings,organic,low_risk
T006074,U0006,2024-02-01,2024,2024-02,cigna,healthcare,215.02,1,completed,ca,checking,paid_search,high_risk
T006075,U0391,2024-12-14,2024,2024-12,delta airlines,travel,239.04,1,completed,il,premium,paid_social,low_risk
T006076,U0030,2023-05-14,2023,2023-05,national grid,utilities,238.38,1,completed,ga,checking,paid_social,medium_risk
T006077,U0340,2023-04-25,2023,2023-04,starbucks,food & dining,208.62,1,pending,fl,savings,influencer,medium_risk
T006078,U0122,2023-07-29,2023,2023-07,nike,shopping,136.91,1,completed,wa,savings,paid_search,medium_risk
T006079,U0499,2024-08-22,2024,2024-08,zocdoc,healthcare,93.69,1,completed,fl,savings,paid_social,low_risk
T006080,U0042,2024-12-29,2024,2024-12,nike,shopping,108.0,1,completed,ca,checking,organic,low_risk
T006081,U0487,2023-10-13,2023,2023-10,lyft,travel,454.9,1,completed,co,checking,influencer,medium_risk
T006082,U0334,2024-12-04,2024,2024-12,venmo,transfer,1911.99,1,completed,ny,premium,influencer,low_risk
T006083,U0212,2024-03-31,2024,2024-03,starbucks,food & dining,8.35,1,completed,co,checking,influencer,low_risk
T006084,U0254,2024-11-30,2024,2024-11,target,shopping,356.63,1,completed,fl,checking,paid_search,medium_risk
T006085,U0266,2024-02-19,2024,2024-02,national grid,utilities,476.12,1,completed,ca,savings,paid_search,low_risk
T006086,U0485,2023-10-05,2023,2023-10,netflix,entertainment,437.23,1,completed,fl,premium,influencer,low_risk
T006087,U0459,2023-10-16,2023,2023-10,cigna,healthcare,46.75,1,pending,il,premium,paid_search,high_risk
T006088,U0401,2024-10-02,2024,2024-10,walgreens,healthcare,353.4,1,completed,ny,premium,referral,medium_risk
T006089,U0038,2023-12-26,2023,2023-12,steam,entertainment,387.39,1,completed,ga,premium,referral,low_risk
T006090,U0485,2024-05-09,2024,2024-05,spotify,entertainment,86.15,1,completed,fl,premium,influencer,low_risk
T006091,U0068,2024-02-20,2024,2024-02,zelle,transfer,1323.7,1,completed,il,checking,referral,high_risk
T006092,U0244,2023-02-19,2023,2023-02,target,shopping,459.32,1,completed,ga,savings,influencer,medium_risk
T006093,U0279,2023-10-08,2023,2023-10,national grid,utilities,319.33,1,pending,ma,premium,organic,medium_risk
T006094,U0097,2023-03-26,2023,2023-03,venmo,transfer,696.47,1,completed,ma,premium,paid_social,medium_risk
T006095,U0021,2024-04-24,2024,2024-04,apple store,shopping,479.97,1,completed,fl,premium,influencer,medium_risk
T006096,U0332,2023-01-03,2023,2023-01,cvs pharmacy,healthcare,244.85,1,completed,tx,checking,paid_social,medium_risk
T006097,U0200,2023-05-03,2023,2023-05,nike,shopping,39.88,1,pending,ga,premium,paid_social,medium_risk
T006098,U0015,2024-01-26,2024,2024-01,zocdoc,healthcare,356.86,1,completed,ny,premium,referral,medium_risk
T006099,U0097,2024-05-31,2024,2024-05,apple store,shopping,122.08,1,completed,ma,premium,paid_social,medium_risk
T006100,U0079,2023-11-07,2023,2023-11,zelle,transfer,361.47,1,completed,ga,checking,paid_search,medium_risk
T006101,U0004,2024-11-17,2024,2024-11,paypal,transfer,1042.04,1,completed,az,checking,influencer,medium_risk
T006102,U0043,2023-09-04,2023,2023-09,at&t,utilities,249.53,1,completed,ny,premium,referral,medium_risk
T006104,U0164,2023-01-05,2023,2023-01,cash app,transfer,131.88,1,completed,co,checking,organic,medium_risk
T006105,U0281,2023-12-15,2023,2023-12,target,shopping,122.64,1,completed,tx,premium,paid_search,low_risk
T006106,U0021,2023-03-30,2023,2023-03,target,shopping,375.98,1,completed,fl,premium,influencer,medium_risk
T006107,U0085,2023-06-17,2023,2023-06,uber eats,food & dining,377.97,1,completed,ny,savings,organic,medium_risk
T006108,U0366,2024-02-23,2024,2024-02,uber eats,food & dining,333.59,1,completed,ny,premium,paid_search,medium_risk
T006109,U0099,2024-07-08,2024,2024-07,mcdonalds,food & dining,216.33,1,pending,az,premium,paid_social,high_risk
T006110,U0229,2023-08-09,2023,2023-08,espn+,entertainment,414.81,1,completed,az,savings,paid_social,medium_risk
T006111,U0397,2023-03-06,2023,2023-03,national grid,utilities,206.11,1,completed,co,premium,paid_search,medium_risk
T006112,U0363,2023-01-02,2023,2023-01,delta airlines,travel,414.9,1,completed,ny,premium,paid_social,low_risk
T006113,U0224,2024-08-30,2024,2024-08,venmo,transfer,1688.71,1,completed,wa,premium,organic,low_risk
T006114,U0432,2024-05-14,2024,2024-05,mcdonalds,food & dining,261.05,1,completed,ga,savings,referral,medium_risk
T006115,U0422,2024-12-22,2024,2024-12,venmo transfer,income,6345.99,0,completed,ca,savings,paid_search,low_risk
T006116,U0003,2023-02-07,2023,2023-02,spotify,entertainment,250.36,1,completed,ca,checking,organic,medium_risk
T006117,U0417,2024-06-11,2024,2024-06,uber eats,food & dining,118.82,1,completed,wa,savings,influencer,low_risk
T006118,U0051,2024-05-18,2024,2024-05,lyft,travel,361.82,1,completed,co,premium,organic,medium_risk
T006119,U0285,2023-06-30,2023,2023-06,venmo transfer,income,5309.83,0,completed,wa,checking,referral,medium_risk
T006120,U0305,2024-11-20,2024,2024-11,zelle,transfer,1729.69,1,completed,ny,savings,organic,low_risk
T006121,U0119,2024-03-28,2024,2024-03,freelance payment,income,1932.62,0,completed,il,premium,paid_search,low_risk
T006122,U0425,2023-04-02,2023,2023-04,con edison,utilities,387.16,1,completed,il,checking,paid_search,medium_risk
T006123,U0290,2024-08-23,2024,2024-08,nike,shopping,137.18,1,completed,az,premium,organic,medium_risk
T006124,U0142,2023-02-11,2023,2023-02,comcast,utilities,98.53,1,completed,il,checking,paid_search,low_risk
T006126,U0278,2023-08-20,2023,2023-08,venmo transfer,income,1408.43,0,completed,ga,savings,organic,low_risk
T006127,U0019,2023-09-19,2023,2023-09,venmo transfer,income,3417.19,0,pending,fl,premium,paid_social,low_risk
T006128,U0320,2023-08-17,2023,2023-08,national grid,utilities,122.28,1,completed,ga,checking,organic,low_risk
T006129,U0023,2023-09-22,2023,2023-09,doordash,food & dining,388.23,1,completed,ga,savings,organic,medium_risk
T006130,U0335,2023-12-10,2023,2023-12,employer direct deposit,income,1605.79,0,completed,ca,premium,paid_social,high_risk
T006131,U0289,2023-10-06,2023,2023-10,airbnb,travel,233.56,1,completed,co,savings,referral,low_risk
T006132,U0382,2023-05-09,2023,2023-05,comcast,utilities,172.61,1,completed,il,savings,paid_search,low_risk
T006133,U0069,2024-08-30,2024,2024-08,bank transfer,transfer,1967.22,1,completed,co,premium,paid_social,medium_risk
T006134,U0001,2024-02-14,2024,2024-02,at&t,utilities,362.22,1,completed,ny,checking,paid_social,low_risk
T006135,U0068,2023-05-20,2023,2023-05,spotify,entertainment,247.3,1,completed,il,checking,referral,high_risk
T006136,U0214,2023-06-03,2023,2023-06,walgreens,healthcare,267.33,1,completed,il,premium,paid_search,medium_risk
T006137,U0087,2024-06-16,2024,2024-06,employer direct deposit,income,2616.14,0,completed,fl,checking,referral,low_risk
T006138,U0317,2024-11-21,2024,2024-11,amc theatres,entertainment,90.0,1,completed,ny,premium,organic,low_risk
T006139,U0432,2023-02-06,2023,2023-02,netflix,entertainment,118.07,1,completed,ga,savings,referral,medium_risk
T006140,U0106,2023-01-08,2023,2023-01,venmo,transfer,1095.57,1,completed,az,checking,paid_search,low_risk
T006141,U0186,2023-09-15,2023,2023-09,airbnb,travel,467.93,1,completed,wa,premium,organic,low_risk
T006142,U0251,2023-10-01,2023,2023-10,venmo,transfer,411.08,1,completed,ma,savings,organic,medium_risk
T006143,U0257,2024-10-09,2024,2024-10,netflix,entertainment,314.12,1,completed,fl,premium,referral,medium_risk
T006144,U0110,2023-10-15,2023,2023-10,espn+,entertainment,184.83,1,completed,ga,savings,organic,medium_risk
T006145,U0157,2024-01-04,2024,2024-01,target,shopping,323.54,1,completed,il,savings,paid_search,medium_risk
T006146,U0123,2024-04-20,2024,2024-04,chipotle,food & dining,111.12,1,completed,az,checking,paid_search,medium_risk
T006147,U0105,2024-05-03,2024,2024-05,comcast,utilities,474.84,1,completed,fl,checking,organic,low_risk
T006148,U0494,2023-01-17,2023,2023-01,venmo transfer,income,7255.52,0,completed,ma,savings,paid_search,low_risk
T006149,U0363,2024-01-14,2024,2024-01,freelance payment,income,6909.05,0,completed,ny,premium,paid_social,low_risk
T006150,U0223,2023-04-09,2023,2023-04,walgreens,healthcare,185.09,1,completed,tx,checking,paid_search,low_risk
T006151,U0182,2024-09-27,2024,2024-09,amc theatres,entertainment,335.02,1,completed,wa,premium,paid_search,medium_risk
T006152,U0306,2023-07-31,2023,2023-07,chipotle,food & dining,357.22,1,completed,ma,premium,organic,low_risk
T006153,U0311,2024-10-25,2024,2024-10,paypal,transfer,1940.05,1,pending,ny,checking,paid_search,low_risk
T006154,U0167,2024-06-26,2024,2024-06,venmo transfer,income,3538.62,0,completed,co,checking,influencer,medium_risk
T006155,U0126,2024-07-23,2024,2024-07,marriott,travel,108.27,1,completed,az,premium,organic,medium_risk
T006156,U0473,2024-09-09,2024,2024-09,mcdonalds,food & dining,229.49,1,pending,ny,checking,referral,medium_risk
T006157,U0302,2023-08-11,2023,2023-08,bank transfer,transfer,1361.88,1,completed,az,savings,influencer,low_risk
T006158,U0017,2023-09-01,2023,2023-09,comcast,utilities,84.16,1,completed,ga,checking,paid_social,low_risk
T006159,U0177,2024-11-21,2024,2024-11,t-mobile,utilities,211.46,1,completed,co,checking,referral,medium_risk
T006160,U0001,2024-11-28,2024,2024-11,comcast,utilities,343.1,1,completed,ny,checking,paid_social,low_risk
T006161,U0230,2024-02-10,2024,2024-02,comcast,utilities,219.08,1,completed,ma,savings,organic,high_risk
T006162,U0370,2024-11-18,2024,2024-11,venmo transfer,income,6371.89,0,completed,il,savings,organic,low_risk
T006163,U0320,2023-11-01,2023,2023-11,paypal,transfer,998.54,1,completed,ga,checking,organic,low_risk
T006164,U0376,2024-08-13,2024,2024-08,cigna,healthcare,339.91,1,completed,co,premium,paid_search,medium_risk
T006165,U0298,2024-08-20,2024,2024-08,marriott,travel,180.47,1,completed,il,checking,organic,low_risk
T006166,U0046,2024-06-24,2024,2024-06,mcdonalds,food & dining,168.8,1,completed,fl,checking,organic,medium_risk
T006167,U0480,2023-06-22,2023,2023-06,cash app,transfer,322.35,1,completed,co,checking,paid_search,medium_risk
T006168,U0467,2024-11-24,2024,2024-11,employer direct deposit,income,4092.36,0,completed,il,savings,paid_search,medium_risk
T006169,U0255,2024-09-02,2024,2024-09,employer direct deposit,income,5226.02,0,completed,az,checking,organic,low_risk
T006170,U0047,2023-07-25,2023,2023-07,cvs pharmacy,healthcare,279.05,1,completed,ma,savings,paid_search,low_risk
T006171,U0033,2024-01-06,2024,2024-01,one medical,healthcare,218.87,1,completed,ca,checking,paid_social,medium_risk
T006172,U0338,2023-03-18,2023,2023-03,at&t,utilities,236.03,1,completed,fl,savings,influencer,medium_risk
T006173,U0185,2023-02-24,2023,2023-02,netflix,entertainment,76.51,1,completed,ny,checking,influencer,medium_risk
