user_id,transaction_month,transaction_year,category,account_type,acquisition_channel,state,transaction_count,total_spend,avg_transaction_amount,largest_transaction
U0293,2023-02,2023,healthcare,savings,referral,ma,1,381.19,381.19,381.19
U0293,2023-04,2023,shopping,savings,referral,ma,1,287.72,287.72,287.72
U0293,2023-04,2023,travel,savings,referral,ma,1,186.85,186.85,186.85
U0293,2023-06,2023,shopping,savings,referral,ma,1,51.41,51.41,51.41
U0293,2023-10,2023,transfer,savings,referral,ma,1,595.94,595.94,595.94
U0293,2023-11,2023,healthcare,savings,referral,ma,1,16.18,16.18,16.18
U0293,2023-12,2023,food & dining,savings,referral,ma,1,319.0,319.0,319.0
U0293,2024-01,2024,utilities,savings,referral,ma,1,57.61,57.61,57.61
U0293,2024-02,2024,shopping,savings,referral,ma,1,110.48,110.48,110.48
U0293,2024-06,2024,food & dining,savings,referral,ma,1,459.42,459.42,459.42
U0293,2024-07,2024,entertainment,savings,referral,ma,1,219.68,219.68,219.68
U0293,2024-07,2024,travel,savings,referral,ma,1,286.73,286.73,286.73
U0293,2024-08,2024,shopping,savings,referral,ma,1,116.5,116.5,116.5
U0293,2024-08,2024,travel,savings,referral,ma,1,144.35,144.35,144.35
U0293,2024-09,2024,transfer,savings,referral,ma,1,1485.93,1485.93,1485.93
U0293,2024-12,2024,utilities,savings,referral,ma,1,72.4,72.4,72.4
U0294,2023-01,2023,entertainment,savings,organic,il,1,100.28,100.28,100.28
U0294,2023-02,2023,travel,savings,organic,il,1,444.21,444.21,444.21
U0294,2023-09,2023,food & dining,savings,organic,il,1,70.58,70.58,70.58
U0294,2023-09,2023,healthcare,savings,organic,il,1,259.35,259.35,259.35
U0294,2023-10,2023,entertainment,savings,organic,il,1,55.03,55.03,55.03
U0294,2023-11,2023,utilities,savings,organic,il,1,224.37,224.37,224.37
U0294,2024-01,2024,shopping,savings,organic,il,1,117.6,117.6,117.6
U0294,2024-02,2024,shopping,savings,organic,il,1,34.85,34.85,34.85
U0294,2024-04,2024,food & dining,savings,organic,il,1,315.37,315.37,315.37
U0294,2024-07,2024,transfer,savings,organic,il,1,1938.76,1938.76,1938.76
U0294,2024-08,2024,entertainment,savings,organic,il,1,493.67,493.67,493.67
U0294,2024-10,2024,travel,savings,organic,il,1,150.58,150.58,150.58
U0294,2024-11,2024,healthcare,savings,organic,il,1,423.03,423.03,423.03
U0294,2024-12,2024,shopping,savings,organic,il,1,487.58,487.58,487.58
U0294,2024-12,2024,travel,savings,organic,il,1,114.83,114.83,114.83
U0295,2023-02,2023,transfer,savings,influencer,az,1,900.2,900.2,900.2
U0295,2023-06,2023,food & dining,savings,influencer,az,1,221.76,221.76,221.76
U0295,2023-06,2023,travel,savings,influencer,az,1,332.32,332.32,332.32
U0295,2023-07,2023,entertainment,savings,influencer,az,1,231.62,231.62,231.62
U0295,2023-09,2023,food & dining,savings,influencer,az,1,134.98,134.98,134.98
U0295,2023-09,2023,transfer,savings,influencer,az,2,352.83,176.41,296.34
U0295,2023-11,2023,entertainment,savings,influencer,az,1,124.77,124.77,124.77
U0295,2023-11,2023,food & dining,savings,influencer,az,1,319.7,319.7,319.7
U0295,2024-05,2024,food & dining,savings,influencer,az,1,38.31,38.31,38.31
U0295,2024-06,2024,entertainment,savings,influencer,az,1,40.93,40.93,40.93
U0295,2024-08,2024,food & dining,savings,influencer,az,1,329.52,329.52,329.52
U0295,2024-08,2024,shopping,savings,influencer,az,1,166.29,166.29,166.29
U0295,2024-08,2024,travel,savings,influencer,az,1,200.78,200.78,200.78
U0295,2024-09,2024,shopping,savings,influencer,az,1,110.76,110.76,110.76
U0296,2023-01,2023,travel,savings,influencer,fl,1,142.23,142.23,142.23
U0296,2023-03,2023,transfer,savings,influencer,fl,1,668.25,668.25,668.25
U0296,2023-06,2023,food & dining,savings,influencer,fl,1,216.78,216.78,216.78
U0296,2023-06,2023,transfer,savings,influencer,fl,1,1289.99,1289.99,1289.99
U0296,2023-08,2023,transfer,savings,influencer,fl,1,380.17,380.17,380.17
U0296,2023-11,2023,food & dining,savings,influencer,fl,1,304.28,304.28,304.28
U0296,2023-11,2023,travel,savings,influencer,fl,1,29.35,29.35,29.35
U0296,2023-12,2023,food & dining,savings,influencer,fl,1,62.38,62.38,62.38
U0296,2023-12,2023,transfer,savings,influencer,fl,2,2501.69,1250.85,1390.17
U0296,2023-12,2023,travel,savings,influencer,fl,1,145.08,145.08,145.08
U0296,2024-02,2024,food & dining,savings,influencer,fl,1,482.36,482.36,482.36
U0296,2024-02,2024,transfer,savings,influencer,fl,1,431.67,431.67,431.67
U0296,2024-02,2024,utilities,savings,influencer,fl,2,739.29,369.64,445.42
U0296,2024-05,2024,food & dining,savings,influencer,fl,1,313.73,313.73,313.73
U0296,2024-08,2024,healthcare,savings,influencer,fl,1,379.73,379.73,379.73
U0296,2024-09,2024,healthcare,savings,influencer,fl,1,30.21,30.21,30.21
U0296,2024-11,2024,utilities,savings,influencer,fl,2,341.75,170.88,253.96
U0297,2023-02,2023,entertainment,checking,referral,wa,1,232.26,232.26,232.26
U0297,2023-02,2023,shopping,checking,referral,wa,1,377.57,377.57,377.57
U0297,2023-02,2023,transfer,checking,referral,wa,1,70.64,70.64,70.64
U0297,2023-04,2023,transfer,checking,referral,wa,1,1878.57,1878.57,1878.57
U0297,2023-05,2023,entertainment,checking,referral,wa,1,62.32,62.32,62.32
U0297,2023-05,2023,healthcare,checking,referral,wa,2,688.25,344.13,489.28
U0297,2023-06,2023,travel,checking,referral,wa,1,407.96,407.96,407.96
U0297,2023-08,2023,healthcare,checking,referral,wa,1,198.91,198.91,198.91
U0297,2023-08,2023,utilities,checking,referral,wa,1,113.96,113.96,113.96
U0297,2023-09,2023,healthcare,checking,referral,wa,1,320.85,320.85,320.85
U0297,2023-10,2023,entertainment,checking,referral,wa,1,359.71,359.71,359.71
U0297,2023-10,2023,food & dining,checking,referral,wa,1,330.63,330.63,330.63
U0297,2023-11,2023,healthcare,checking,referral,wa,1,466.61,466.61,466.61
U0297,2023-11,2023,transfer,checking,referral,wa,1,1764.6,1764.6,1764.6
U0297,2024-01,2024,healthcare,checking,referral,wa,1,193.09,193.09,193.09
U0297,2024-03,2024,food & dining,checking,referral,wa,1,280.35,280.35,280.35
U0297,2024-05,2024,healthcare,checking,referral,wa,1,84.45,84.45,84.45
U0297,2024-05,2024,utilities,checking,referral,wa,1,142.76,142.76,142.76
U0297,2024-07,2024,entertainment,checking,referral,wa,1,242.0,242.0,242.0
U0297,2024-09,2024,entertainment,checking,referral,wa,1,300.8,300.8,300.8
U0297,2024-10,2024,entertainment,checking,referral,wa,1,4.57,4.57,4.57
U0297,2024-11,2024,entertainment,checking,referral,wa,1,38.37,38.37,38.37
U0297,2024-11,2024,food & dining,checking,referral,wa,1,57.0,57.0,57.0
U0298,2023-01,2023,entertainment,checking,organic,il,1,37.63,37.63,37.63
U0298,2023-02,2023,transfer,checking,organic,il,1,50.88,50.88,50.88
U0298,2023-03,2023,healthcare,checking,organic,il,1,152.36,152.36,152.36
U0298,2023-04,2023,transfer,checking,organic,il,1,1563.46,1563.46,1563.46
U0298,2023-04,2023,utilities,checking,organic,il,1,45.3,45.3,45.3
U0298,2023-06,2023,utilities,checking,organic,il,1,445.31,445.31,445.31
U0298,2023-07,2023,healthcare,checking,organic,il,1,347.61,347.61,347.61
U0298,2023-07,2023,shopping,checking,organic,il,1,410.16,410.16,410.16
U0298,2023-07,2023,travel,checking,organic,il,1,276.98,276.98,276.98
U0298,2023-08,2023,healthcare,checking,organic,il,1,273.72,273.72,273.72
U0298,2023-08,2023,shopping,checking,organic,il,1,101.25,101.25,101.25
U0298,2023-09,2023,transfer,checking,organic,il,1,1331.31,1331.31,1331.31
U0298,2023-10,2023,shopping,checking,organic,il,1,385.14,385.14,385.14
U0298,2023-11,2023,entertainment,checking,organic,il,1,338.02,338.02,338.02
U0298,2023-11,2023,transfer,checking,organic,il,1,811.95,811.95,811.95
U0298,2023-12,2023,healthcare,checking,organic,il,1,225.69,225.69,225.69
U0298,2023-12,2023,transfer,checking,organic,il,1,1497.0,1497.0,1497.0
U0298,2024-01,2024,entertainment,checking,organic,il,1,103.16,103.16,103.16
U0298,2024-02,2024,entertainment,checking,organic,il,1,15.0,15.0,15.0
U0298,2024-02,2024,food & dining,checking,organic,il,1,137.76,137.76,137.76
U0298,2024-03,2024,entertainment,checking,organic,il,1,321.75,321.75,321.75
U0298,2024-04,2024,shopping,checking,organic,il,1,271.7,271.7,271.7
U0298,2024-04,2024,utilities,checking,organic,il,1,413.95,413.95,413.95
U0298,2024-08,2024,travel,checking,organic,il,2,383.33,191.67,202.86
U0298,2024-11,2024,healthcare,checking,organic,il,1,482.88,482.88,482.88
U0299,2023-04,2023,shopping,checking,paid_search,tx,1,92.89,92.89,92.89
U0299,2023-05,2023,travel,checking,paid_search,tx,1,368.05,368.05,368.05
U0299,2023-06,2023,healthcare,checking,paid_search,tx,1,322.86,322.86,322.86
U0299,2023-06,2023,transfer,checking,paid_search,tx,1,1346.38,1346.38,1346.38
U0299,2023-10,2023,entertainment,checking,paid_search,tx,1,408.88,408.88,408.88
U0299,2023-12,2023,healthcare,checking,paid_search,tx,1,382.71,382.71,382.71
U0299,2024-01,2024,entertainment,checking,paid_search,tx,1,96.35,96.35,96.35
U0299,2024-05,2024,healthcare,checking,paid_search,tx,1,390.38,390.38,390.38
U0299,2024-05,2024,utilities,checking,paid_search,tx,1,234.66,234.66,234.66
U0299,2024-07,2024,healthcare,checking,paid_search,tx,1,18.09,18.09,18.09
U0299,2024-09,2024,healthcare,checking,paid_search,tx,1,245.44,245.44,245.44
U0299,2024-11,2024,transfer,checking,paid_search,tx,1,650.19,650.19,650.19
U0300,2023-03,2023,shopping,premium,paid_social,ga,1,31.38,31.38,31.38
U0300,2023-03,2023,travel,premium,paid_social,ga,1,412.64,412.64,412.64
U0300,2023-04,2023,healthcare,premium,paid_social,ga,1,401.56,401.56,401.56
U0300,2023-05,2023,travel,premium,paid_social,ga,1,212.99,212.99,212.99
U0300,2023-09,2023,entertainment,premium,paid_social,ga,1,122.42,122.42,122.42
U0300,2023-09,2023,transfer,premium,paid_social,ga,1,1255.35,1255.35,1255.35
U0300,2023-11,2023,transfer,premium,paid_social,ga,1,633.43,633.43,633.43
U0300,2023-12,2023,entertainment,premium,paid_social,ga,1,304.11,304.11,304.11
U0300,2024-01,2024,utilities,premium,paid_social,ga,1,22.59,22.59,22.59
U0300,2024-04,2024,utilities,premium,paid_social,ga,1,111.42,111.42,111.42
U0300,2024-06,2024,shopping,premium,paid_social,ga,1,4.84,4.84,4.84
U0300,2024-07,2024,entertainment,premium,paid_social,ga,1,161.11,161.11,161.11
U0300,2024-08,2024,food & dining,premium,paid_social,ga,1,170.69,170.69,170.69
U0300,2024-08,2024,travel,premium,paid_social,ga,1,199.11,199.11,199.11
U0300,2024-10,2024,utilities,premium,paid_social,ga,1,351.44,351.44,351.44
U0300,2024-11,2024,food & dining,premium,paid_social,ga,1,177.08,177.08,177.08
U0301,2023-03,2023,entertainment,checking,paid_search,ma,1,154.29,154.29,154.29
U0301,2023-07,2023,healthcare,checking,paid_search,ma,2,465.07,232.53,403.15
U0301,2023-10,2023,food & dining,checking,paid_search,ma,1,67.27,67.27,67.27
U0301,2023-10,2023,transfer,checking,paid_search,ma,1,1691.4,1691.4,1691.4
U0301,2023-12,2023,food & dining,checking,paid_search,ma,1,288.37,288.37,288.37
U0301,2023-12,2023,healthcare,checking,paid_search,ma,1,462.51,462.51,462.51
U0301,2024-01,2024,travel,checking,paid_search,ma,1,51.93,51.93,51.93
U0301,2024-02,2024,shopping,checking,paid_search,ma,1,221.42,221.42,221.42
U0301,2024-07,2024,entertainment,checking,paid_search,ma,1,111.08,111.08,111.08
U0301,2024-07,2024,travel,checking,paid_search,ma,1,269.44,269.44,269.44
U0301,2024-08,2024,shopping,checking,paid_search,ma,1,130.89,130.89,130.89
U0301,2024-10,2024,travel,checking,paid_search,ma,1,462.05,462.05,462.05
U0301,2024-11,2024,food & dining,checking,paid_search,ma,1,235.55,235.55,235.55
U0302,2023-01,2023,food & dining,savings,influencer,az,1,448.83,448.83,448.83
U0302,2023-03,2023,shopping,savings,influencer,az,1,7.65,7.65,7.65
U0302,2023-04,2023,shopping,savings,influencer,az,1,135.98,135.98,135.98
U0302,2023-05,2023,utilities,savings,influencer,az,1,275.96,275.96,275.96
U0302,2023-06,2023,travel,savings,influencer,az,1,218.47,218.47,218.47
U0302,2023-08,2023,transfer,savings,influencer,az,1,1361.88,1361.88,1361.88
U0302,2023-09,2023,food & dining,savings,influencer,az,1,319.75,319.75,319.75
U0302,2023-09,2023,shopping,savings,influencer,az,1,180.16,180.16,180.16
U0302,2023-09,2023,travel,savings,influencer,az,1,65.82,65.82,65.82
U0302,2024-01,2024,transfer,savings,influencer,az,1,1984.38,1984.38,1984.38
U0302,2024-02,2024,shopping,savings,influencer,az,2,897.13,448.56,448.67
U0302,2024-02,2024,travel,savings,influencer,az,1,268.7,268.7,268.7
U0302,2024-06,2024,healthcare,savings,influencer,az,1,228.26,228.26,228.26
U0302,2024-06,2024,utilities,savings,influencer,az,1,71.45,71.45,71.45
U0302,2024-08,2024,transfer,savings,influencer,az,1,1525.95,1525.95,1525.95
U0302,2024-08,2024,travel,savings,influencer,az,1,499.15,499.15,499.15
U0302,2024-09,2024,healthcare,savings,influencer,az,1,374.33,374.33,374.33
U0302,2024-11,2024,food & dining,savings,influencer,az,1,183.27,183.27,183.27
U0303,2023-01,2023,food & dining,savings,organic,ma,1,494.95,494.95,494.95
U0303,2023-03,2023,shopping,savings,organic,ma,1,369.9,369.9,369.9
U0303,2023-03,2023,transfer,savings,organic,ma,1,1388.72,1388.72,1388.72
U0303,2023-03,2023,utilities,savings,organic,ma,1,474.76,474.76,474.76
U0303,2023-05,2023,food & dining,savings,organic,ma,1,386.08,386.08,386.08
U0303,2023-07,2023,transfer,savings,organic,ma,1,1844.36,1844.36,1844.36
U0303,2023-08,2023,transfer,savings,organic,ma,1,1367.42,1367.42,1367.42
U0303,2023-11,2023,transfer,savings,organic,ma,1,635.42,635.42,635.42
U0303,2024-01,2024,healthcare,savings,organic,ma,1,462.75,462.75,462.75
U0303,2024-01,2024,transfer,savings,organic,ma,1,896.26,896.26,896.26
U0303,2024-02,2024,utilities,savings,organic,ma,1,155.18,155.18,155.18
U0303,2024-03,2024,healthcare,savings,organic,ma,1,150.15,150.15,150.15
U0303,2024-04,2024,healthcare,savings,organic,ma,1,45.61,45.61,45.61
U0303,2024-04,2024,transfer,savings,organic,ma,1,371.62,371.62,371.62
U0303,2024-05,2024,utilities,savings,organic,ma,1,268.3,268.3,268.3
U0303,2024-07,2024,shopping,savings,organic,ma,1,251.33,251.33,251.33
U0303,2024-07,2024,utilities,savings,organic,ma,1,126.64,126.64,126.64
U0303,2024-08,2024,transfer,savings,organic,ma,1,1152.89,1152.89,1152.89
U0303,2024-10,2024,healthcare,savings,organic,ma,1,350.86,350.86,350.86
U0303,2024-10,2024,utilities,savings,organic,ma,1,293.01,293.01,293.01
U0304,2023-02,2023,entertainment,premium,paid_search,tx,1,343.47,343.47,343.47
U0304,2023-02,2023,shopping,premium,paid_search,tx,1,89.76,89.76,89.76
U0304,2023-03,2023,travel,premium,paid_search,tx,1,12.91,12.91,12.91
U0304,2023-05,2023,food & dining,premium,paid_search,tx,1,442.46,442.46,442.46
U0304,2023-05,2023,healthcare,premium,paid_search,tx,1,400.64,400.64,400.64
U0304,2023-09,2023,transfer,premium,paid_search,tx,1,638.61,638.61,638.61
U0304,2024-09,2024,entertainment,premium,paid_search,tx,1,8.2,8.2,8.2
U0304,2024-09,2024,food & dining,premium,paid_search,tx,1,440.19,440.19,440.19
U0304,2024-10,2024,healthcare,premium,paid_search,tx,1,279.66,279.66,279.66
U0304,2024-12,2024,shopping,premium,paid_search,tx,1,453.48,453.48,453.48
U0305,2023-04,2023,food & dining,savings,organic,ny,1,403.53,403.53,403.53
U0305,2023-04,2023,healthcare,savings,organic,ny,1,346.13,346.13,346.13
U0305,2023-06,2023,shopping,savings,organic,ny,1,164.09,164.09,164.09
U0305,2023-07,2023,entertainment,savings,organic,ny,1,22.04,22.04,22.04
U0305,2023-07,2023,utilities,savings,organic,ny,1,206.91,206.91,206.91
U0305,2023-08,2023,healthcare,savings,organic,ny,2,553.2,276.6,379.11
U0305,2023-09,2023,entertainment,savings,organic,ny,1,204.85,204.85,204.85
U0305,2023-11,2023,food & dining,savings,organic,ny,1,156.85,156.85,156.85
U0305,2023-12,2023,entertainment,savings,organic,ny,1,242.27,242.27,242.27
U0305,2023-12,2023,travel,savings,organic,ny,1,297.54,297.54,297.54
U0305,2024-02,2024,travel,savings,organic,ny,1,275.94,275.94,275.94
U0305,2024-03,2024,transfer,savings,organic,ny,1,157.38,157.38,157.38
U0305,2024-06,2024,food & dining,savings,organic,ny,2,559.52,279.76,420.95
U0305,2024-07,2024,healthcare,savings,organic,ny,1,450.08,450.08,450.08
U0305,2024-07,2024,travel,savings,organic,ny,1,198.54,198.54,198.54
U0305,2024-07,2024,utilities,savings,organic,ny,1,34.99,34.99,34.99
U0305,2024-10,2024,utilities,savings,organic,ny,1,405.79,405.79,405.79
U0305,2024-11,2024,shopping,savings,organic,ny,1,64.61,64.61,64.61
U0305,2024-11,2024,transfer,savings,organic,ny,1,1729.69,1729.69,1729.69
U0305,2024-12,2024,entertainment,savings,organic,ny,1,210.01,210.01,210.01
U0305,2024-12,2024,food & dining,savings,organic,ny,1,154.7,154.7,154.7
U0306,2023-01,2023,transfer,premium,organic,ma,1,26.79,26.79,26.79
U0306,2023-02,2023,entertainment,premium,organic,ma,1,116.47,116.47,116.47
U0306,2023-02,2023,food & dining,premium,organic,ma,1,331.66,331.66,331.66
U0306,2023-03,2023,healthcare,premium,organic,ma,1,166.95,166.95,166.95
U0306,2023-04,2023,food & dining,premium,organic,ma,1,183.49,183.49,183.49
U0306,2023-05,2023,utilities,premium,organic,ma,1,453.98,453.98,453.98
U0306,2023-06,2023,entertainment,premium,organic,ma,1,175.55,175.55,175.55
U0306,2023-07,2023,food & dining,premium,organic,ma,1,357.22,357.22,357.22
U0306,2023-08,2023,food & dining,premium,organic,ma,1,447.65,447.65,447.65
U0306,2023-08,2023,transfer,premium,organic,ma,1,1963.03,1963.03,1963.03
U0306,2023-09,2023,shopping,premium,organic,ma,1,293.89,293.89,293.89
U0306,2023-09,2023,utilities,premium,organic,ma,1,55.7,55.7,55.7
U0306,2023-10,2023,transfer,premium,organic,ma,1,892.86,892.86,892.86
U0306,2023-11,2023,food & dining,premium,organic,ma,1,100.35,100.35,100.35
U0306,2023-12,2023,food & dining,premium,organic,ma,1,197.37,197.37,197.37
U0306,2024-01,2024,healthcare,premium,organic,ma,1,282.46,282.46,282.46
U0306,2024-04,2024,entertainment,premium,organic,ma,1,97.67,97.67,97.67
U0306,2024-07,2024,entertainment,premium,organic,ma,1,169.66,169.66,169.66
U0306,2024-08,2024,travel,premium,organic,ma,1,53.27,53.27,53.27
U0307,2023-01,2023,entertainment,checking,paid_social,il,1,106.14,106.14,106.14
U0307,2023-06,2023,travel,checking,paid_social,il,1,51.87,51.87,51.87
U0307,2023-10,2023,entertainment,checking,paid_social,il,1,40.13,40.13,40.13
U0307,2023-12,2023,transfer,checking,paid_social,il,1,1915.95,1915.95,1915.95
U0307,2024-02,2024,entertainment,checking,paid_social,il,1,382.74,382.74,382.74
U0307,2024-06,2024,transfer,checking,paid_social,il,1,124.1,124.1,124.1
U0307,2024-08,2024,entertainment,checking,paid_social,il,1,246.75,246.75,246.75
U0307,2024-09,2024,travel,checking,paid_social,il,1,331.14,331.14,331.14
U0307,2024-11,2024,transfer,checking,paid_social,il,1,1412.51,1412.51,1412.51
U0307,2024-12,2024,shopping,checking,paid_social,il,1,11.51,11.51,11.51
U0307,2024-12,2024,transfer,checking,paid_social,il,1,1769.84,1769.84,1769.84
U0307,2024-12,2024,travel,checking,paid_social,il,1,63.6,63.6,63.6
U0308,2023-03,2023,transfer,premium,organic,ga,1,861.47,861.47,861.47
U0308,2023-04,2023,transfer,premium,organic,ga,2,2303.08,1151.54,1588.19
U0308,2023-05,2023,food & dining,premium,organic,ga,1,99.17,99.17,99.17
U0308,2023-05,2023,shopping,premium,organic,ga,1,390.41,390.41,390.41
U0308,2023-07,2023,shopping,premium,organic,ga,1,479.19,479.19,479.19
U0308,2023-07,2023,travel,premium,organic,ga,1,278.39,278.39,278.39
U0308,2023-09,2023,entertainment,premium,organic,ga,1,246.57,246.57,246.57
U0308,2024-02,2024,healthcare,premium,organic,ga,1,236.26,236.26,236.26
U0308,2024-03,2024,shopping,premium,organic,ga,1,333.88,333.88,333.88
U0308,2024-07,2024,shopping,premium,organic,ga,1,69.83,69.83,69.83
U0308,2024-08,2024,healthcare,premium,organic,ga,1,338.2,338.2,338.2
U0308,2024-08,2024,shopping,premium,organic,ga,1,320.16,320.16,320.16
U0308,2024-09,2024,entertainment,premium,organic,ga,1,368.97,368.97,368.97
U0308,2024-10,2024,healthcare,premium,organic,ga,1,381.08,381.08,381.08
U0308,2024-12,2024,shopping,premium,organic,ga,1,429.24,429.24,429.24
U0309,2023-01,2023,food & dining,savings,referral,il,1,171.3,171.3,171.3
U0309,2023-04,2023,shopping,savings,referral,il,1,28.46,28.46,28.46
U0309,2023-07,2023,shopping,savings,referral,il,1,177.63,177.63,177.63
U0309,2023-08,2023,shopping,savings,referral,il,1,403.74,403.74,403.74
U0309,2023-10,2023,food & dining,savings,referral,il,1,91.01,91.01,91.01
U0309,2023-10,2023,travel,savings,referral,il,1,22.9,22.9,22.9
U0309,2023-12,2023,travel,savings,referral,il,2,612.79,306.39,407.22
U0309,2024-01,2024,shopping,savings,referral,il,1,434.67,434.67,434.67
U0309,2024-03,2024,food & dining,savings,referral,il,1,332.46,332.46,332.46
U0309,2024-09,2024,food & dining,savings,referral,il,1,301.91,301.91,301.91
U0309,2024-12,2024,transfer,savings,referral,il,1,1013.42,1013.42,1013.42
U0309,2024-12,2024,travel,savings,referral,il,1,167.34,167.34,167.34
U0310,2023-01,2023,healthcare,checking,referral,wa,1,15.02,15.02,15.02
U0310,2023-03,2023,utilities,checking,referral,wa,2,696.82,348.41,374.23
U0310,2023-06,2023,shopping,checking,referral,wa,1,71.32,71.32,71.32
U0310,2023-08,2023,shopping,checking,referral,wa,1,153.93,153.93,153.93
U0310,2023-11,2023,travel,checking,referral,wa,1,408.42,408.42,408.42
U0310,2024-03,2024,entertainment,checking,referral,wa,1,287.96,287.96,287.96
U0310,2024-05,2024,travel,checking,referral,wa,1,17.39,17.39,17.39
U0310,2024-06,2024,healthcare,checking,referral,wa,1,443.12,443.12,443.12
U0310,2024-11,2024,shopping,checking,referral,wa,1,341.44,341.44,341.44
U0310,2024-11,2024,transfer,checking,referral,wa,1,1117.83,1117.83,1117.83
U0310,2024-12,2024,travel,checking,referral,wa,1,355.46,355.46,355.46
U0311,2023-01,2023,transfer,checking,paid_search,ny,1,1815.37,1815.37,1815.37
U0311,2023-04,2023,entertainment,checking,paid_search,ny,1,366.84,366.84,366.84
U0311,2023-06,2023,healthcare,checking,paid_search,ny,1,307.58,307.58,307.58
U0311,2023-07,2023,shopping,checking,paid_search,ny,1,398.36,398.36,398.36
U0311,2023-07,2023,transfer,checking,paid_search,ny,1,698.73,698.73,698.73
U0311,2023-07,2023,utilities,checking,paid_search,ny,1,188.64,188.64,188.64
U0311,2023-08,2023,utilities,checking,paid_search,ny,1,217.56,217.56,217.56
U0311,2023-09,2023,travel,checking,paid_search,ny,1,493.31,493.31,493.31
U0311,2023-09,2023,utilities,checking,paid_search,ny,1,33.43,33.43,33.43
U0311,2023-10,2023,utilities,checking,paid_search,ny,1,321.43,321.43,321.43
U0311,2023-11,2023,shopping,checking,paid_search,ny,1,491.06,491.06,491.06
U0311,2023-12,2023,food & dining,checking,paid_search,ny,1,486.29,486.29,486.29
U0311,2023-12,2023,shopping,checking,paid_search,ny,1,316.25,316.25,316.25
U0311,2023-12,2023,travel,checking,paid_search,ny,1,54.17,54.17,54.17
U0311,2024-03,2024,food & dining,checking,paid_search,ny,1,469.89,469.89,469.89
U0311,2024-04,2024,entertainment,checking,paid_search,ny,1,431.38,431.38,431.38
U0311,2024-05,2024,entertainment,checking,paid_search,ny,1,400.37,400.37,400.37
U0311,2024-07,2024,food & dining,checking,paid_search,ny,1,451.8,451.8,451.8
U0311,2024-07,2024,shopping,checking,paid_search,ny,1,433.12,433.12,433.12
U0311,2024-07,2024,transfer,checking,paid_search,ny,1,1387.07,1387.07,1387.07
U0311,2024-09,2024,transfer,checking,paid_search,ny,1,1802.85,1802.85,1802.85
U0311,2024-10,2024,transfer,checking,paid_search,ny,1,1940.05,1940.05,1940.05
U0311,2024-10,2024,travel,checking,paid_search,ny,1,398.04,398.04,398.04
U0311,2024-10,2024,utilities,checking,paid_search,ny,1,11.91,11.91,11.91
U0312,2023-01,2023,shopping,savings,influencer,az,1,372.0,372.0,372.0
U0312,2023-02,2023,healthcare,savings,influencer,az,1,53.36,53.36,53.36
U0312,2023-02,2023,travel,savings,influencer,az,1,255.19,255.19,255.19
U0312,2023-04,2023,shopping,savings,influencer,az,1,481.53,481.53,481.53
U0312,2023-05,2023,entertainment,savings,influencer,az,1,52.63,52.63,52.63
U0312,2023-06,2023,entertainment,savings,influencer,az,1,476.23,476.23,476.23
U0312,2023-06,2023,shopping,savings,influencer,az,1,469.38,469.38,469.38
U0312,2023-06,2023,travel,savings,influencer,az,1,351.34,351.34,351.34
U0312,2023-09,2023,transfer,savings,influencer,az,1,317.94,317.94,317.94
U0312,2023-09,2023,utilities,savings,influencer,az,1,74.71,74.71,74.71
U0312,2023-11,2023,entertainment,savings,influencer,az,1,183.48,183.48,183.48
U0312,2023-11,2023,healthcare,savings,influencer,az,1,80.98,80.98,80.98
U0312,2023-11,2023,utilities,savings,influencer,az,1,87.14,87.14,87.14
U0312,2024-05,2024,entertainment,savings,influencer,az,1,300.44,300.44,300.44
U0312,2024-07,2024,travel,savings,influencer,az,1,447.84,447.84,447.84
U0312,2024-11,2024,healthcare,savings,influencer,az,1,135.72,135.72,135.72
U0312,2024-12,2024,food & dining,savings,influencer,az,1,59.66,59.66,59.66
U0312,2024-12,2024,travel,savings,influencer,az,1,302.48,302.48,302.48
U0313,2023-01,2023,healthcare,premium,paid_social,il,1,329.51,329.51,329.51
U0313,2023-01,2023,transfer,premium,paid_social,il,1,656.68,656.68,656.68
U0313,2023-07,2023,food & dining,premium,paid_social,il,1,51.62,51.62,51.62
U0313,2023-10,2023,entertainment,premium,paid_social,il,1,425.2,425.2,425.2
U0313,2023-10,2023,transfer,premium,paid_social,il,1,1422.24,1422.24,1422.24
U0313,2023-12,2023,entertainment,premium,paid_social,il,2,838.56,419.28,455.33
U0313,2023-12,2023,shopping,premium,paid_social,il,1,344.49,344.49,344.49
U0313,2024-04,2024,food & dining,premium,paid_social,il,1,109.66,109.66,109.66
U0313,2024-05,2024,shopping,premium,paid_social,il,1,335.18,335.18,335.18
U0313,2024-05,2024,transfer,premium,paid_social,il,1,1705.25,1705.25,1705.25
U0313,2024-08,2024,transfer,premium,paid_social,il,1,1119.56,1119.56,1119.56
U0313,2024-08,2024,utilities,premium,paid_social,il,1,10.91,10.91,10.91
U0313,2024-09,2024,transfer,premium,paid_social,il,1,1125.57,1125.57,1125.57
U0313,2024-10,2024,food & dining,premium,paid_social,il,1,309.37,309.37,309.37
U0313,2024-10,2024,shopping,premium,paid_social,il,1,130.16,130.16,130.16
U0313,2024-11,2024,food & dining,premium,paid_social,il,1,106.95,106.95,106.95
U0313,2024-12,2024,food & dining,premium,paid_social,il,1,355.75,355.75,355.75
